record_type,written_at,run_id,active_tier,model_id,feature_order_hash,bar_time,source_time,symbol,timeframe,feature_ready,model_ok,skip_reason,input_hash,p_short,p_flat,p_long,decision,decision_reason,position_before,position_after,exec_action,order_attempted,order_filled,trade_retcode,trade_comment,model_risk_pct,clipped_risk_pct,computed_lot,executed_lot,min_lot_floor_applied,actual_risk_pct_after_floor,atr_points,open_sl_points,open_tp_points,lifecycle_decision,tier_b_enabled,event,detail
lifecycle,2026.04.14 00:00:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_start,stage331_Runtime__CrossHorizonReplayOrBlock
lifecycle,2026.04.14 00:00:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_ok,runtime_ready
cycle,2026.04.14 01:05:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:05:00,2026.04.14 01:05:00,US100,PERIOD_M5,true,true,,30436C0175353C2A,0.0947496071,0.6532000899,0.2520502806,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:10:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:10:00,2026.04.14 01:10:00,US100,PERIOD_M5,true,true,,CB266825960E3E9B,0.0880238339,0.6957443953,0.2162317485,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:15:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:15:00,2026.04.14 01:15:00,US100,PERIOD_M5,true,true,,19C632963614C153,0.0897209719,0.6860451102,0.2242339402,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:20:02,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:20:00,2026.04.14 01:20:00,US100,PERIOD_M5,true,true,,E205ADF30D85AE7B,0.0917401165,0.6864006519,0.2218592465,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:25:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:25:00,2026.04.14 01:25:00,US100,PERIOD_M5,true,true,,13AEA496987AF7A2,0.0905243531,0.6982639432,0.2112117559,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:30:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:30:00,2026.04.14 01:30:00,US100,PERIOD_M5,true,true,,ED6228AEEB9D9842,0.0921191424,0.6924008131,0.2154800445,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:35:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:35:00,2026.04.14 01:35:00,US100,PERIOD_M5,true,true,,9AA858640E67621,0.0912618712,0.7061408162,0.2025973350,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:40:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:40:00,2026.04.14 01:40:00,US100,PERIOD_M5,true,true,,AF72F1E7AE70D322,0.0978241339,0.7094026208,0.1927732080,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:45:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:45:00,2026.04.14 01:45:00,US100,PERIOD_M5,true,true,,54FA94649A15C59E,0.0947353542,0.7177687883,0.1874958873,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:50:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:50:00,2026.04.14 01:50:00,US100,PERIOD_M5,true,true,,9A71B03D44501341,0.0961328819,0.7045922279,0.1992748976,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:55:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_plain_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:55:00,2026.04.14 01:55:00,US100,PERIOD_M5,true,true,,F7C07D3A9B90D2A7,0.0981200710,0.7117309570,0.1901490390,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
